open_time,open,high,low,close,volume
2025-12-30 17:28:00,88658.08,88658.08,88573.64,88617.72,20.88819
2025-12-30 17:29:00,88617.73,88624.0,88596.0,88624.0,4.47713
2025-12-30 17:30:00,88623.99,88624.0,88573.64,88595.99,4.19591
2025-12-30 17:31:00,88596.0,88630.13,88585.09,88592.74,6.78626
2025-12-30 17:32:00,88592.73,88620.0,88573.64,88620.0,5.48293
2025-12-30 17:33:00,88619.99,88635.45,88612.84,88612.85,4.76455
2025-12-30 17:34:00,88612.85,88646.78,88612.84,88636.76,7.69715
2025-12-30 17:35:00,88636.76,88685.74,88636.75,88636.76,9.92216
2025-12-30 17:36:00,88636.77,88687.52,88636.76,88656.0,6.11805
2025-12-30 17:37:00,88656.0,88662.05,88643.42,88643.43,2.1362
2025-12-30 17:38:00,88643.43,88643.43,88619.14,88643.42,8.33409
2025-12-30 17:39:00,88643.43,88679.1,88643.42,88679.1,3.68926
2025-12-30 17:40:00,88679.09,88679.1,88573.92,88604.55,12.09817
2025-12-30 17:41:00,88604.55,88635.11,88596.4,88610.73,9.97835
2025-12-30 17:42:00,88610.73,88614.24,88540.42,88573.65,9.28177
2025-12-30 17:43:00,88573.65,88573.65,88517.53,88529.55,3.90154
2025-12-30 17:44:00,88529.54,88544.7,88527.73,88533.43,9.24983
2025-12-30 17:45:00,88533.43,88533.43,88333.34,88373.43,92.94989
2025-12-30 17:46:00,88373.43,88373.43,88232.0,88300.0,74.71422
2025-12-30 17:47:00,88300.0,88341.42,88129.91,88203.65,91.14169
2025-12-30 17:48:00,88203.66,88278.0,88203.66,88239.46,8.94357
2025-12-30 17:49:00,88239.47,88256.41,88211.05,88255.51,12.06606
2025-12-30 17:50:00,88255.5,88318.41,88251.92,88251.93,12.64528
2025-12-30 17:51:00,88251.93,88360.0,88246.86,88359.99,16.40576
2025-12-30 17:52:00,88360.0,88450.01,88360.0,88417.48,25.66542
2025-12-30 17:53:00,88417.48,88455.27,88417.48,88422.63,6.36733
2025-12-30 17:54:00,88422.64,88460.0,88409.42,88409.42,7.2539
2025-12-30 17:55:00,88409.42,88409.42,88398.5,88398.5,2.61031
2025-12-30 17:56:00,88398.5,88442.74,88382.66,88414.31,7.20118
2025-12-30 17:57:00,88414.31,88418.03,88392.84,88409.06,6.28645
2025-12-30 17:58:00,88409.06,88427.77,88408.57,88408.57,8.29019
2025-12-30 17:59:00,88408.57,88408.57,88371.33,88371.34,4.81035
2025-12-30 18:00:00,88371.34,88371.35,88306.25,88321.62,12.73086
2025-12-30 18:01:00,88321.61,88332.55,88306.81,88306.81,7.28226
2025-12-30 18:02:00,88306.82,88347.26,88305.51,88330.0,17.45823
2025-12-30 18:03:00,88329.99,88344.01,88297.15,88344.01,7.03974
2025-12-30 18:04:00,88344.0,88385.98,88344.0,88362.91,5.46891
2025-12-30 18:05:00,88362.9,88391.34,88361.46,88361.47,5.29501
2025-12-30 18:06:00,88361.47,88408.85,88361.46,88401.99,14.8904
2025-12-30 18:07:00,88402.0,88408.85,88401.99,88401.99,6.0879
2025-12-30 18:08:00,88401.99,88402.0,88335.98,88335.98,6.19193
2025-12-30 18:09:00,88335.91,88344.0,88304.98,88342.55,11.40927
2025-12-30 18:10:00,88342.56,88356.13,88303.43,88303.43,2.85116
2025-12-30 18:11:00,88303.44,88338.44,88303.43,88314.9,6.66179
2025-12-30 18:12:00,88314.9,88338.42,88285.7,88285.71,9.29971
2025-12-30 18:13:00,88285.71,88332.51,88283.16,88310.09,5.3199
2025-12-30 18:14:00,88310.09,88320.16,88297.15,88301.56,9.00049
2025-12-30 18:15:00,88301.57,88345.19,88300.0,88340.33,6.41632
2025-12-30 18:16:00,88340.34,88359.99,88340.33,88345.77,3.67416
2025-12-30 18:17:00,88345.76,88355.7,88309.07,88309.07,6.27814
2025-12-30 18:18:00,88309.07,88336.86,88309.07,88330.48,5.76207
2025-12-30 18:19:00,88330.47,88340.0,88310.91,88339.98,7.70899
2025-12-30 18:20:00,88339.97,88354.99,88323.45,88323.45,3.92786
2025-12-30 18:21:00,88323.45,88332.28,88323.45,88332.27,1.82217
2025-12-30 18:22:00,88332.28,88410.85,88332.27,88373.99,7.39984
2025-12-30 18:23:00,88373.99,88381.96,88373.99,88379.42,0.82424
2025-12-30 18:24:00,88379.43,88411.53,88379.42,88411.52,4.81761
2025-12-30 18:25:00,88411.53,88411.53,88347.73,88370.92,11.11625
2025-12-30 18:26:00,88370.92,88415.46,88370.91,88415.45,1.58921
2025-12-30 18:27:00,88415.46,88443.82,88354.41,88354.41,9.47621
2025-12-30 18:28:00,88354.41,88391.55,88340.22,88391.54,7.31899
2025-12-30 18:29:00,88391.54,88391.55,88380.0,88380.01,6.89102
2025-12-30 18:30:00,88380.01,88395.59,88371.33,88381.89,6.0765
2025-12-30 18:31:00,88381.88,88410.53,88376.71,88410.52,4.65201
2025-12-30 18:32:00,88410.53,88410.53,88362.66,88394.99,11.51839
2025-12-30 18:33:00,88394.99,88435.94,88389.72,88411.68,10.9326
2025-12-30 18:34:00,88411.41,88411.42,88388.97,88388.97,2.20618
2025-12-30 18:35:00,88388.98,88413.18,88360.33,88386.41,14.80776
2025-12-30 18:36:00,88386.42,88455.36,88384.02,88455.36,4.9068
2025-12-30 18:37:00,88455.37,88493.62,88445.15,88445.16,12.54404
2025-12-30 18:38:00,88445.16,88459.02,88424.25,88424.25,7.18633
2025-12-30 18:39:00,88424.24,88424.25,88401.68,88401.68,1.96792
2025-12-30 18:40:00,88401.68,88401.69,88401.68,88401.69,2.60126
2025-12-30 18:41:00,88401.68,88401.69,88381.46,88391.15,18.36908
2025-12-30 18:42:00,88391.15,88391.15,88350.0,88350.0,5.59093
2025-12-30 18:43:00,88350.0,88350.0,88339.4,88348.24,13.50502
2025-12-30 18:44:00,88348.24,88376.0,88348.23,88364.48,4.98427
2025-12-30 18:45:00,88364.48,88364.49,88327.41,88327.42,2.94201
2025-12-30 18:46:00,88327.41,88327.42,88308.53,88317.36,4.39745
2025-12-30 18:47:00,88317.36,88317.37,88306.12,88317.37,2.50549
2025-12-30 18:48:00,88317.36,88317.36,88281.47,88281.47,15.46146
2025-12-30 18:49:00,88281.47,88281.48,88239.62,88242.24,6.73002
2025-12-30 18:50:00,88242.24,88253.84,88231.99,88231.99,2.77819
2025-12-30 18:51:00,88231.99,88292.83,88132.59,88132.6,24.55648
2025-12-30 18:52:00,88132.59,88191.31,88132.59,88186.65,10.3754
2025-12-30 18:53:00,88186.65,88231.54,88186.65,88231.53,4.52846
2025-12-30 18:54:00,88231.53,88247.23,88192.62,88217.81,8.72418
2025-12-30 18:55:00,88217.82,88283.08,88217.82,88283.08,6.44949
2025-12-30 18:56:00,88283.07,88297.16,88283.07,88291.72,2.44576
2025-12-30 18:57:00,88291.72,88350.0,88291.72,88350.0,2.41718
2025-12-30 18:58:00,88349.99,88350.0,88303.87,88332.0,3.98882
2025-12-30 18:59:00,88332.0,88332.0,88304.0,88304.0,2.18753
2025-12-30 19:00:00,88304.01,88304.01,88240.99,88240.99,6.66711
2025-12-30 19:01:00,88240.99,88286.0,88232.15,88270.18,5.17486
2025-12-30 19:02:00,88270.18,88286.0,88239.69,88244.1,4.97999
2025-12-30 19:03:00,88244.1,88260.0,88200.85,88216.28,12.71127
2025-12-30 19:04:00,88216.28,88227.24,88216.28,88227.24,1.74579
2025-12-30 19:05:00,88227.23,88227.23,88142.01,88181.84,16.60158
2025-12-30 19:06:00,88181.84,88194.81,87973.19,88034.38,46.38326
2025-12-30 19:07:00,88034.39,88056.81,87983.56,88022.12,8.53381
2025-12-30 19:08:00,88022.11,88075.79,88007.27,88007.27,4.8048
2025-12-30 19:09:00,88007.28,88054.79,88007.27,88007.79,4.48291
2025-12-30 19:10:00,88007.78,88019.16,87960.2,88007.77,11.87986
2025-12-30 19:11:00,88007.77,88088.1,88007.77,88080.55,5.75381
2025-12-30 19:12:00,88080.56,88096.9,88044.28,88060.77,4.77096
2025-12-30 19:13:00,88060.77,88096.83,88056.36,88067.87,3.69157
2025-12-30 19:14:00,88067.87,88073.06,88060.77,88067.86,1.62601
2025-12-30 19:15:00,88067.87,88132.25,88067.86,88096.53,16.93567
2025-12-30 19:16:00,88096.53,88098.38,88060.9,88084.04,5.33454
2025-12-30 19:17:00,88084.04,88084.05,88054.15,88070.03,2.89091
2025-12-30 19:18:00,88070.02,88101.9,88030.51,88101.9,8.24846
2025-12-30 19:19:00,88101.9,88130.0,88067.86,88130.0,3.40066
2025-12-30 19:20:00,88129.99,88214.37,88129.99,88192.62,14.87404
2025-12-30 19:21:00,88192.62,88220.0,88183.42,88220.0,4.22842
2025-12-30 19:22:00,88220.59,88260.1,88220.59,88235.12,4.20264
2025-12-30 19:23:00,88235.12,88265.99,88235.11,88242.52,2.48657
2025-12-30 19:24:00,88242.51,88242.51,88215.61,88222.04,3.96619
2025-12-30 19:25:00,88222.05,88267.25,88222.04,88250.16,11.8109
2025-12-30 19:26:00,88250.15,88321.43,88250.15,88311.36,13.3074
2025-12-30 19:27:00,88311.36,88320.19,88284.31,88289.89,2.36244
2025-12-30 19:28:00,88289.88,88330.26,88289.88,88315.66,4.42315
2025-12-30 19:29:00,88315.65,88371.34,88315.65,88344.88,7.20304
2025-12-30 19:30:00,88344.88,88422.22,88325.38,88409.28,10.19005
2025-12-30 19:31:00,88409.27,88409.28,88340.72,88370.0,4.13198
2025-12-30 19:32:00,88370.0,88370.0,88326.46,88358.88,2.14116
2025-12-30 19:33:00,88358.88,88358.89,88307.02,88307.07,7.73458
2025-12-30 19:34:00,88307.08,88326.82,88303.17,88326.81,0.84131
2025-12-30 19:35:00,88326.81,88326.82,88317.36,88317.36,1.41288
2025-12-30 19:36:00,88317.36,88317.37,88281.27,88281.28,2.21436
2025-12-30 19:37:00,88281.27,88300.0,88266.47,88299.99,3.65479
2025-12-30 19:38:00,88299.99,88300.0,88297.91,88297.92,0.61828
2025-12-30 19:39:00,88297.92,88300.0,88297.91,88299.99,0.43845
2025-12-30 19:40:00,88300.0,88300.0,88283.21,88289.06,2.31805
2025-12-30 19:41:00,88289.05,88329.0,88287.32,88313.02,12.64569
2025-12-30 19:42:00,88313.02,88313.02,88297.15,88297.15,0.75568
2025-12-30 19:43:00,88297.16,88297.16,88288.47,88288.47,1.88034
2025-12-30 19:44:00,88288.48,88301.16,88288.47,88301.16,2.16516
2025-12-30 19:45:00,88301.99,88303.5,88290.52,88290.52,3.47677
2025-12-30 19:46:00,88290.52,88337.51,88290.52,88331.32,1.58564
2025-12-30 19:47:00,88331.31,88331.32,88270.17,88270.18,3.71492
2025-12-30 19:48:00,88270.17,88270.18,88244.92,88244.92,1.29429
2025-12-30 19:49:00,88244.92,88244.92,88200.0,88200.0,5.7533
2025-12-30 19:50:00,88200.0,88214.99,88178.23,88192.62,9.42403
2025-12-30 19:51:00,88192.62,88201.45,88155.59,88155.59,3.8883
2025-12-30 19:52:00,88155.6,88163.22,88141.19,88157.04,4.72228
2025-12-30 19:53:00,88157.04,88180.77,88157.03,88180.77,1.16222
2025-12-30 19:54:00,88180.76,88245.3,88180.76,88245.3,1.68878
2025-12-30 19:55:00,88245.29,88266.09,88218.01,88224.07,5.38735
2025-12-30 19:56:00,88224.07,88243.82,88204.74,88204.75,2.90627
2025-12-30 19:57:00,88204.75,88226.78,88204.75,88226.77,0.6224
2025-12-30 19:58:00,88226.78,88241.61,88226.15,88226.15,1.0194
2025-12-30 19:59:00,88226.16,88226.16,88226.15,88226.16,0.20381
2025-12-30 20:00:00,88226.15,88226.15,88157.09,88157.09,5.25789
2025-12-30 20:01:00,88157.09,88157.1,88131.63,88146.47,2.2663
2025-12-30 20:02:00,88146.46,88146.47,88131.8,88133.61,2.92964
2025-12-30 20:03:00,88133.61,88160.3,88094.52,88100.0,5.82715
2025-12-30 20:04:00,88100.0,88182.0,88100.0,88182.0,2.15243
2025-12-30 20:05:00,88182.0,88194.07,88161.34,88187.88,6.95708
2025-12-30 20:06:00,88187.89,88215.35,88111.17,88111.18,3.03757
2025-12-30 20:07:00,88111.17,88154.24,88111.17,88132.17,2.1229
2025-12-30 20:08:00,88132.17,88149.87,88094.11,88149.86,8.50832
2025-12-30 20:09:00,88149.86,88149.86,88122.41,88126.09,2.16672
2025-12-30 20:10:00,88126.08,88131.23,88126.08,88126.83,0.54996
2025-12-30 20:11:00,88126.82,88126.82,88101.6,88101.6,1.96216
2025-12-30 20:12:00,88101.61,88168.0,88092.79,88168.0,4.05284
2025-12-30 20:13:00,88168.0,88168.07,88144.45,88159.27,0.99379
2025-12-30 20:14:00,88159.27,88159.27,88131.21,88131.22,0.52039
2025-12-30 20:15:00,88131.21,88140.03,88107.62,88107.62,5.45726
2025-12-30 20:16:00,88107.62,88174.39,88107.62,88174.39,7.10079
2025-12-30 20:17:00,88174.4,88210.6,88174.39,88196.07,1.4801
2025-12-30 20:18:00,88196.06,88208.88,88196.06,88198.18,0.84758
2025-12-30 20:19:00,88198.17,88202.61,88192.62,88192.62,1.7312
2025-12-30 20:20:00,88192.63,88195.87,88189.36,88195.86,0.97958
2025-12-30 20:21:00,88195.86,88195.86,88180.0,88180.0,3.78641
2025-12-30 20:22:00,88180.01,88180.01,88158.54,88158.55,1.70381
2025-12-30 20:23:00,88158.54,88158.54,88135.27,88139.76,8.38235
2025-12-30 20:24:00,88139.76,88139.76,88114.48,88114.48,1.12833
2025-12-30 20:25:00,88114.48,88139.76,88114.48,88134.91,4.82747
2025-12-30 20:26:00,88134.9,88134.91,88117.13,88125.95,1.89131
2025-12-30 20:27:00,88125.94,88125.95,88078.69,88078.7,3.09572
2025-12-30 20:28:00,88078.69,88078.7,88035.0,88056.15,16.04154
2025-12-30 20:29:00,88056.14,88073.12,88040.8,88068.31,10.43452
2025-12-30 20:30:00,88068.31,88094.97,88037.05,88038.55,21.37157
2025-12-30 20:31:00,88038.55,88150.0,88038.54,88137.29,31.69604
2025-12-30 20:32:00,88137.28,88138.66,88133.86,88133.86,2.23892
2025-12-30 20:33:00,88133.87,88136.79,88132.37,88132.38,3.35373
2025-12-30 20:34:00,88132.37,88149.97,88132.37,88148.07,7.54642
2025-12-30 20:35:00,88148.07,88180.22,88148.07,88149.16,13.51648
2025-12-30 20:36:00,88149.15,88149.16,88132.51,88132.52,4.23193
2025-12-30 20:37:00,88132.51,88132.52,88064.79,88097.83,19.05999
2025-12-30 20:38:00,88097.83,88121.87,88088.09,88114.81,8.01739
2025-12-30 20:39:00,88114.8,88114.81,88056.81,88067.9,17.21972
2025-12-30 20:40:00,88067.91,88088.65,88064.75,88088.64,15.68557
2025-12-30 20:41:00,88088.64,88092.14,88061.67,88082.03,7.14634
2025-12-30 20:42:00,88082.03,88118.09,88082.03,88090.01,5.80009
2025-12-30 20:43:00,88090.02,88090.02,88076.57,88076.58,3.41731
2025-12-30 20:44:00,88076.58,88076.59,88053.6,88053.6,3.10855
2025-12-30 20:45:00,88053.61,88053.61,88000.36,88000.37,23.15193
2025-12-30 20:46:00,88000.37,88009.17,88000.0,88000.0,5.90151
2025-12-30 20:47:00,88000.01,88034.0,88000.0,88034.0,4.80542
2025-12-30 20:48:00,88034.0,88042.73,88020.0,88020.01,5.38925
2025-12-30 20:49:00,88020.0,88022.09,88020.0,88022.09,0.60565
2025-12-30 20:50:00,88022.09,88028.81,87988.0,87992.05,6.92234
2025-12-30 20:51:00,87992.05,88012.15,87992.04,88000.01,5.76853
2025-12-30 20:52:00,88000.0,88002.49,87978.36,87978.36,5.42977
2025-12-30 20:53:00,87978.37,87978.38,87920.0,87920.01,31.21459
2025-12-30 20:54:00,87920.01,87938.0,87889.12,87889.12,24.69683
2025-12-30 20:55:00,87889.13,87919.57,87889.13,87910.82,12.75247
2025-12-30 20:56:00,87910.81,87919.56,87910.81,87914.14,1.43219
2025-12-30 20:57:00,87914.14,87916.01,87886.46,87916.01,4.64556
2025-12-30 20:58:00,87916.01,87927.29,87898.05,87922.16,7.88245
2025-12-30 20:59:00,87922.17,87947.15,87887.14,87947.15,17.74856
2025-12-30 21:00:00,87947.15,87947.15,87891.15,87891.89,14.5178
2025-12-30 21:01:00,87891.89,88020.0,87891.89,88019.99,12.39168
2025-12-30 21:02:00,88019.99,88045.85,88019.99,88045.84,2.84959
2025-12-30 21:03:00,88045.84,88045.86,88009.66,88009.66,3.46158
2025-12-30 21:04:00,88009.66,88019.03,88009.66,88019.03,1.60059
2025-12-30 21:05:00,88019.03,88024.39,88011.01,88011.01,7.73364
2025-12-30 21:06:00,88011.02,88032.18,88000.0,88032.17,3.28835
2025-12-30 21:07:00,88032.18,88036.58,88032.17,88036.58,1.37509
2025-12-30 21:08:00,88036.58,88095.77,88036.58,88093.05,9.80037
2025-12-30 21:09:00,88093.06,88093.06,88040.47,88040.48,9.70445
2025-12-30 21:10:00,88040.48,88070.0,88015.02,88067.89,9.12983
2025-12-30 21:11:00,88067.9,88067.9,88058.55,88067.35,1.03981
2025-12-30 21:12:00,88067.35,88067.35,88058.41,88061.91,1.45662
2025-12-30 21:13:00,88061.92,88061.92,88041.27,88041.28,1.29059
2025-12-30 21:14:00,88041.27,88076.0,88041.27,88076.0,6.05195
2025-12-30 21:15:00,88076.0,88112.7,88076.0,88112.69,5.09964
2025-12-30 21:16:00,88112.69,88140.0,88112.69,88123.76,2.8651
2025-12-30 21:17:00,88123.75,88150.0,88123.75,88150.0,8.19251
2025-12-30 21:18:00,88149.99,88179.64,88149.99,88153.44,9.78307
2025-12-30 21:19:00,88153.44,88153.92,88153.43,88153.91,2.70022
2025-12-30 21:20:00,88153.91,88187.48,88153.91,88167.25,9.9283
2025-12-30 21:21:00,88167.26,88167.26,88148.51,88148.51,1.60905
2025-12-30 21:22:00,88148.52,88184.56,88148.51,88184.56,2.12282
2025-12-30 21:23:00,88184.55,88184.56,88176.96,88176.96,0.98885
2025-12-30 21:24:00,88176.96,88190.0,88176.96,88190.0,2.55236
2025-12-30 21:25:00,88190.0,88192.63,88178.3,88178.31,1.95612
2025-12-30 21:26:00,88178.31,88178.31,88178.3,88178.31,0.88477
2025-12-30 21:27:00,88178.31,88178.31,88157.6,88157.61,2.30821
2025-12-30 21:28:00,88157.61,88157.61,88157.6,88157.6,2.90884
2025-12-30 21:29:00,88157.61,88157.61,88157.6,88157.61,0.56107
2025-12-30 21:30:00,88157.61,88204.61,88157.6,88204.61,2.85999
2025-12-30 21:31:00,88204.6,88275.56,88204.6,88269.47,27.77848
2025-12-30 21:32:00,88269.48,88269.48,88240.7,88240.7,6.97887
2025-12-30 21:33:00,88240.71,88240.72,88240.7,88240.72,1.02682
2025-12-30 21:34:00,88240.71,88259.26,88240.71,88259.26,1.29205
2025-12-30 21:35:00,88259.26,88259.26,88244.48,88244.49,0.96963
2025-12-30 21:36:00,88244.49,88244.49,88244.48,88244.49,0.86365
2025-12-30 21:37:00,88244.49,88279.78,88244.48,88279.77,1.97831
2025-12-30 21:38:00,88279.77,88279.78,88251.57,88261.91,4.26521
2025-12-30 21:39:00,88261.91,88273.61,88256.88,88256.89,7.9082
2025-12-30 21:40:00,88256.89,88264.64,88252.95,88264.63,5.74715
2025-12-30 21:41:00,88264.63,88269.26,88260.96,88260.97,3.03047
2025-12-30 21:42:00,88260.96,88270.3,88244.2,88270.3,2.3861
2025-12-30 21:43:00,88270.29,88270.3,88270.29,88270.3,0.84945
2025-12-30 21:44:00,88270.29,88283.89,88270.29,88275.78,3.36539
2025-12-30 21:45:00,88275.78,88290.34,88275.77,88290.33,0.73994
2025-12-30 21:46:00,88290.34,88330.13,88290.33,88330.13,7.42224
2025-12-30 21:47:00,88330.12,88330.13,88312.68,88312.68,2.61176
2025-12-30 21:48:00,88312.68,88312.69,88288.69,88288.69,2.56443
2025-12-30 21:49:00,88288.7,88288.7,88250.0,88250.01,3.54622
2025-12-30 21:50:00,88250.01,88250.01,88232.35,88241.17,5.33468
2025-12-30 21:51:00,88241.18,88269.88,88241.17,88254.58,4.27062
2025-12-30 21:52:00,88254.57,88254.58,88217.57,88233.93,4.25243
2025-12-30 21:53:00,88233.93,88264.1,88233.92,88264.1,0.72819
2025-12-30 21:54:00,88264.1,88264.81,88264.1,88264.8,0.30028
2025-12-30 21:55:00,88264.8,88264.81,88253.76,88253.77,1.32136
2025-12-30 21:56:00,88253.77,88253.77,88248.73,88248.74,0.52266
2025-12-30 21:57:00,88248.74,88248.74,88248.73,88248.73,1.04723
2025-12-30 21:58:00,88248.74,88273.39,88248.73,88270.17,4.74267
2025-12-30 21:59:00,88270.17,88287.27,88270.17,88287.27,2.32697
2025-12-30 22:00:00,88287.28,88305.95,88287.28,88305.95,3.54561
2025-12-30 22:01:00,88305.95,88319.83,88305.94,88310.95,1.20721
2025-12-30 22:02:00,88310.96,88315.46,88310.95,88315.46,3.20464
2025-12-30 22:03:00,88315.46,88420.0,88315.45,88412.0,15.99224
2025-12-30 22:04:00,88412.0,88412.01,88393.14,88393.15,2.88442
2025-12-30 22:05:00,88393.15,88393.15,88378.07,88378.08,1.1558
2025-12-30 22:06:00,88378.08,88378.08,88378.07,88378.08,0.72649
2025-12-30 22:07:00,88378.07,88378.08,88348.64,88348.65,3.74209
2025-12-30 22:08:00,88348.64,88368.68,88343.86,88362.82,8.54445
2025-12-30 22:09:00,88362.81,88372.47,88362.81,88368.29,1.59635
2025-12-30 22:10:00,88368.3,88368.3,88368.29,88368.29,0.95913
2025-12-30 22:11:00,88368.29,88369.06,88344.4,88369.06,2.4831
2025-12-30 22:12:00,88369.05,88369.06,88369.05,88369.06,1.52718
2025-12-30 22:13:00,88369.06,88458.92,88369.06,88447.85,13.62043
2025-12-30 22:14:00,88447.85,88470.0,88443.49,88469.99,9.08412
2025-12-30 22:15:00,88470.0,88470.0,88425.85,88425.86,3.56241
2025-12-30 22:16:00,88425.85,88425.85,88395.44,88395.45,1.34366
2025-12-30 22:17:00,88395.45,88412.39,88395.44,88412.38,2.69776
2025-12-30 22:18:00,88412.38,88412.39,88369.06,88369.06,16.49327
2025-12-30 22:19:00,88369.07,88396.44,88369.07,88396.43,3.24977
2025-12-30 22:20:00,88396.43,88409.58,88396.43,88401.68,1.84075
2025-12-30 22:21:00,88401.69,88401.69,88385.98,88385.98,2.85175
2025-12-30 22:22:00,88385.99,88414.13,88385.98,88414.13,1.73274
2025-12-30 22:23:00,88414.12,88414.13,88404.64,88410.45,6.18161
2025-12-30 22:24:00,88410.45,88425.85,88410.44,88423.04,2.75044
2025-12-30 22:25:00,88423.05,88428.0,88415.57,88415.58,4.68265
2025-12-30 22:26:00,88415.57,88415.59,88415.57,88415.58,5.36131
2025-12-30 22:27:00,88415.59,88437.41,88415.58,88437.41,2.67768
2025-12-30 22:28:00,88437.4,88437.41,88437.4,88437.41,5.50727
2025-12-30 22:29:00,88437.41,88437.41,88431.2,88431.2,1.71795
2025-12-30 22:30:00,88431.21,88455.51,88431.2,88455.51,2.83836
2025-12-30 22:31:00,88455.51,88455.51,88430.99,88430.99,1.52736
2025-12-30 22:32:00,88431.0,88431.0,88382.64,88382.64,3.31752
2025-12-30 22:33:00,88382.63,88389.81,88382.63,88389.8,0.96502
2025-12-30 22:34:00,88389.81,88399.15,88389.8,88399.15,1.87738
2025-12-30 22:35:00,88399.14,88408.5,88399.14,88408.49,1.65916
2025-12-30 22:36:00,88408.49,88408.5,88336.03,88336.04,11.78918
2025-12-30 22:37:00,88336.04,88342.65,88332.47,88342.65,14.18166
2025-12-30 22:38:00,88342.64,88342.64,88310.0,88338.0,14.58987
2025-12-30 22:39:00,88338.0,88366.0,88337.99,88366.0,5.14772
2025-12-30 22:40:00,88365.99,88366.0,88343.71,88343.71,6.44768
2025-12-30 22:41:00,88343.72,88343.72,88333.32,88333.33,2.70198
2025-12-30 22:42:00,88333.32,88333.33,88320.96,88320.96,2.73608
2025-12-30 22:43:00,88320.97,88343.71,88310.0,88334.83,5.26168
2025-12-30 22:44:00,88334.84,88334.84,88297.15,88326.36,12.31502
2025-12-30 22:45:00,88326.35,88326.36,88288.02,88305.53,7.33883
2025-12-30 22:46:00,88305.53,88343.71,88305.52,88343.71,1.12042
2025-12-30 22:47:00,88343.7,88380.29,88343.7,88380.28,3.3679
2025-12-30 22:48:00,88380.29,88380.29,88372.21,88372.21,2.4794
2025-12-30 22:49:00,88372.21,88372.22,88359.73,88359.73,1.20374
2025-12-30 22:50:00,88359.73,88359.74,88333.59,88333.59,2.96031
2025-12-30 22:51:00,88333.6,88333.6,88326.23,88326.23,1.00594
2025-12-30 22:52:00,88326.23,88360.01,88326.23,88360.01,7.04989
2025-12-30 22:53:00,88360.01,88372.39,88360.0,88372.38,1.56346
2025-12-30 22:54:00,88372.38,88380.99,88372.38,88380.98,1.04695
2025-12-30 22:55:00,88380.99,88386.29,88375.67,88375.67,5.82831
2025-12-30 22:56:00,88375.67,88396.63,88375.67,88396.63,3.57666
2025-12-30 22:57:00,88396.62,88396.64,88396.62,88396.64,5.56195
2025-12-30 22:58:00,88396.63,88430.9,88358.35,88430.9,12.88518
2025-12-30 22:59:00,88430.9,88430.9,88401.68,88430.19,3.59708
2025-12-30 23:00:00,88430.18,88468.69,88371.33,88457.24,8.93691
2025-12-30 23:01:00,88457.24,88457.24,88426.1,88426.11,2.4407
2025-12-30 23:02:00,88426.1,88469.82,88426.1,88430.02,4.19298
2025-12-30 23:03:00,88430.01,88495.89,88403.01,88414.67,16.25094
2025-12-30 23:04:00,88414.66,88422.28,88401.68,88401.69,3.74442
2025-12-30 23:05:00,88401.69,88424.37,88371.33,88424.36,2.90915
2025-12-30 23:06:00,88424.37,88458.55,88422.28,88458.55,2.11956
2025-12-30 23:07:00,88458.55,88463.23,88419.51,88419.54,4.41152
2025-12-30 23:08:00,88419.53,88432.8,88419.53,88432.8,3.55815
2025-12-30 23:09:00,88432.8,88455.9,88432.79,88455.9,7.88744
2025-12-30 23:10:00,88455.9,88493.26,88436.81,88480.86,10.6691
2025-12-30 23:11:00,88480.86,88503.94,88474.05,88488.13,28.19279
2025-12-30 23:12:00,88488.14,88492.94,88472.49,88491.96,9.30892
2025-12-30 23:13:00,88491.96,88491.96,88484.3,88484.31,0.4389
2025-12-30 23:14:00,88484.31,88484.31,88458.78,88458.78,1.99822
2025-12-30 23:15:00,88458.79,88458.79,88450.16,88452.0,2.34938
2025-12-30 23:16:00,88452.01,88452.01,88418.37,88418.38,0.89365
2025-12-30 23:17:00,88418.38,88556.0,88418.37,88534.08,15.52314
2025-12-30 23:18:00,88534.08,88537.06,88490.07,88491.64,4.81291
2025-12-30 23:19:00,88491.64,88554.99,88491.64,88540.08,9.76571
2025-12-30 23:20:00,88540.08,88540.09,88495.53,88519.99,2.46582
2025-12-30 23:21:00,88520.0,88527.77,88500.0,88500.01,5.83487
2025-12-30 23:22:00,88500.0,88500.0,88472.49,88477.94,6.03959
2025-12-30 23:23:00,88477.95,88477.95,88477.94,88477.95,0.30772
2025-12-30 23:24:00,88477.94,88499.04,88477.94,88498.4,3.2113
2025-12-30 23:25:00,88498.39,88498.4,88494.03,88494.03,1.27081
2025-12-30 23:26:00,88494.03,88524.07,88494.03,88524.06,1.74228
2025-12-30 23:27:00,88524.07,88524.07,88524.05,88524.06,0.2303
2025-12-30 23:28:00,88524.05,88528.74,88524.05,88525.32,1.75204
2025-12-30 23:29:00,88525.31,88573.65,88525.31,88573.65,2.31827
2025-12-30 23:30:00,88573.64,88573.65,88564.78,88564.78,2.30862
2025-12-30 23:31:00,88564.79,88573.64,88564.78,88573.63,3.33308
2025-12-30 23:32:00,88573.63,88573.64,88513.28,88513.29,4.39928
2025-12-30 23:33:00,88513.29,88545.25,88513.28,88545.25,2.23836
2025-12-30 23:34:00,88545.25,88559.69,88545.25,88550.83,1.36878
2025-12-30 23:35:00,88550.82,88573.65,88550.82,88569.75,10.45628
